event_id,event_status,source_yaml,coverage_index,layer,screen_rules,legacy_note,trigger_sources,verdict
dydx-tornado-account-block-2022-08,admitted,events/dydx-tornado-account-block-2022-08.yaml,2,l3_rpc,"[""missing_capture_or_anchor""]",dYdX v3 used StarkEx (StarkWare's L2) for settlement; the L3 JSON-RPC managed-provider layer is not in scope for the dYdX account-block action. The L3 block of Tornado Cash RPC requests is captured separately under infura-alchemy-tornado-rpc-block-2022.,"[{""url"": ""https://dydx.exchange/blog/tornado-cash-update"", ""wayback"": ""https://web.archive.org/web/2022/https://dydx.exchange/blog/tornado-cash-update""}, {""url"": ""https://www.coindesk.com/business/2022/08/11/crypto-exchange-dydx-blocked-accounts-that-received-even-small-amounts-from-tornado-cash"", ""wayback"": ""https://web.archive.org/web/2022/https://www.coindesk.com/business/2022/08/11/crypto-exchange-dydx-blocked-accounts-that-received-even-small-amounts-from-tornado-cash""}, {""url"": ""https://www.theblock.co/post/162928/dydx-confirms-blocking-user-accounts-tied-to-tornado-cash"", ""wayback"": ""https://web.archive.org/web/2022/https://www.theblock.co/post/162928/dydx-confirms-blocking-user-accounts-tied-to-tornado-cash""}, {""url"": ""https://cointelegraph.com/news/dydx-confirms-blocking-and-unblocking-some-accounts-linked-to-tornado-cash"", ""wayback"": ""https://web.archive.org/web/2022/https://cointelegraph.com/news/dydx-confirms-blocking-and-unblocking-some-accounts-linked-to-tornado-cash""}]",unadjudicated_risk_flag
eba-virtual-currencies-opinion-eba-op-2014-08,admitted,events/eba-virtual-currencies-opinion-eba-op-2014-08.yaml,4,asset_onchain,"[""absence_of_observed_action""]","EBA/Op/2014/08 does not engage any on-chain freeze, blacklist, or issuer admin action; native and issued asset surfaces are not directly targeted. not_applicable.","[{""body_hash"": ""sha256:5bb1772c847475e9c6b32bead00c446dffddd1050f0c901b81d47fe1cad832e2"", ""body_path"": ""sources/http_captures/eba-virtual-currencies-opinion-eba-op-2014-08/pdf-primary/www.eba.europa.eu__sites-default-files-documents-10180-657547-81409b94-4222-45d7-ba3b-7deb5863ab57-EBA-Op-2014-08-20Opinion-20on-20Virtual-20Currencies.pdf__2bb82434df.bin"", ""url"": ""https://www.eba.europa.eu/sites/default/files/documents/10180/657547/81409b94-4222-45d7-ba3b-7deb5863ab57/EBA-Op-2014-08%20Opinion%20on%20Virtual%20Currencies.pdf"", ""wayback"": ""https://web.archive.org/web/2014/https://www.eba.europa.eu/sites/default/files/documents/10180/657547/81409b94-4222-45d7-ba3b-7deb5863ab57/EBA-Op-2014-08%20Opinion%20on%20Virtual%20Currencies.pdf""}, {""body_hash"": ""sha256:db0c0a0913e085cf73e49b4ce0b26874ea9b4f7f1f0782aa15d5b1d4a0ace781"", ""body_path"": ""sources/http_captures/eba-virtual-currencies-opinion-eba-op-2014-08/primary/web.archive.org__web-20191031205451-https-eba.europa.eu-eba-proposes-potential-regulatory-regime-for-virtual-currencies-but-also-advises-that-financial-institutions-sho__a1903a26ac.html"", ""url"": ""https://eba.europa.eu/eba-proposes-potential-regulatory-regime-for-virtual-currencies-but-also-advises-that-financial-institutions-should-not-buy-hold-or-sell-them-whilst-n"", ""wayback"": ""https://web.archive.org/web/20191031205451/https://eba.europa.eu/eba-proposes-potential-regulatory-regime-for-virtual-currencies-but-also-advises-that-financial-institutions-should-not-buy-hold-or-sell-them-whilst-n""}]",unadjudicated_risk_flag
egypt-cbe-banking-law-194-2020,admitted,events/egypt-cbe-banking-law-194-2020.yaml,4,asset_onchain,"[""absence_of_observed_action""]",The statute engages no issuer-side blacklist or on-chain freeze method. not_applicable on construct-did-not-exist grounds.,"[{""body_hash"": ""sha256:3010c9baac36284c3fbf1aeb04f9f859d6a4ab80af0fbe3c2255aa2aeb93393a"", ""body_path"": ""sources/http_captures/egypt-cbe-banking-law-194-2020/primary-fra-law-v1/fra.gov.eg__regulations-D9-82-D8-A7-D9-86-D9-88-D9-86--D8-B1-D9-82-D9-85-194--D9-84-D8-B3-D9-86-D8-A9-2020__059ec583b5.html"", ""url"": ""https://fra.gov.eg/regulations/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-194-%D9%84%D8%B3%D9%86%D8%A9-2020/""}, {""body_hash"": ""sha256:349b17f58a17f3025a35747f9fafa5739eb0ed01e02ffdf050fadf0671f8706a"", ""body_path"": ""sources/http_captures/egypt-cbe-banking-law-194-2020/primary-fra-law-v1/fra.gov.eg__wp-content-uploads-2025-01-D9-82-D8-A7-D9-86-D9-88-D9-86--D8-A7-D9-84-D8-A8-D9-86-D9-83--D8-A7-D9-84-D9-85-D8-B1-D9-83-D8-B2-D9-8A--D8-A8-D8-A7-D9-84-D8-A7__298496545b.bin"", ""url"": ""https://fra.gov.eg/wp-content/uploads/2025/01/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%8A-%D8%A8%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AF%D8%B1%D8%A7%D9%83.pdf""}, {""body_hash"": ""sha256:9bd42acfbb503ff79c5319ca30f3deb48f4ce3f831236bf0b7057b2f9519efea"", ""body_path"": ""sources/http_captures/egypt-cbe-banking-law-194-2020/primary/web.archive.org__web-20260117012007-https-youssrysaleh.com-en-cryptocurrency-legality-in-egypt__07ac104a1e.html"", ""url"": ""https://web.archive.org/web/20260117012007/https://youssrysaleh.com/en/cryptocurrency-legality-in-egypt/"", ""wayback"": ""https://web.archive.org/web/20260117012007/https://youssrysaleh.com/en/cryptocurrency-legality-in-egypt/""}]",unadjudicated_risk_flag
etherscan-tornado-cash-ui-label-2022,admitted,events/etherscan-tornado-cash-ui-label-2022.yaml,2,l3_rpc,"[""missing_capture_or_anchor""]",Etherscan provides JSON-RPC and API endpoints but the UI label does not gate RPC responses. The contemporaneous L3 RPC-provider blocks are captured under infura-alchemy-tornado-rpc-block-2022.,"[{""url"": ""https://etherscan.io/address/0x7ff9cfad3877f21d41da833e2f775db0569ee3d9"", ""wayback"": ""https://web.archive.org/web/2022/https://etherscan.io/address/0x7ff9cfad3877f21d41da833e2f775db0569ee3d9""}, {""url"": ""https://etherscan.io/address/0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b"", ""wayback"": ""https://web.archive.org/web/2022/https://etherscan.io/address/0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b""}, {""url"": ""https://info.etherscan.com/public-name-tags-labels/"", ""wayback"": ""https://web.archive.org/web/2022/https://info.etherscan.com/public-name-tags-labels/""}]",unadjudicated_risk_flag
etherscan-tornado-cash-ui-label-2022,admitted,events/etherscan-tornado-cash-ui-label-2022.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]",No issuer-level asset freeze invoked by Etherscan's UI label; sibling asset-layer action is captured in circle-usdc-tornado-2022.,"[{""url"": ""https://etherscan.io/address/0x7ff9cfad3877f21d41da833e2f775db0569ee3d9"", ""wayback"": ""https://web.archive.org/web/2022/https://etherscan.io/address/0x7ff9cfad3877f21d41da833e2f775db0569ee3d9""}, {""url"": ""https://etherscan.io/address/0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b"", ""wayback"": ""https://web.archive.org/web/2022/https://etherscan.io/address/0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b""}, {""url"": ""https://info.etherscan.com/public-name-tags-labels/"", ""wayback"": ""https://web.archive.org/web/2022/https://info.etherscan.com/public-name-tags-labels/""}]",unadjudicated_risk_flag
eu-16th-russia-sanctions-2025,admitted,events/eu-16th-russia-sanctions-2025.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]",The package extends a transaction ban / listing power over a CASP/financial-operator class; it does not itself freeze specific on-chain assets/addresses (no enumerated addresses; no issuer freeze tx in the captured source).,"[{""body_hash"": ""sha256:e635751e58a561c556ba39ccac4a6b8ffbc0c249c5833e5530cbe8bbcb82dac6"", ""body_path"": ""sources/http_captures/eu-16th-russia-sanctions-2025/primary/web.archive.org__web-20250301000000-https-finance.ec.europa.eu-news-eu-adopts-16th-package-sanctions-against-russia-2025-02-24_en__ef32c394a1.html"", ""url"": ""https://finance.ec.europa.eu/news/eu-adopts-16th-package-sanctions-against-russia-2025-02-24_en"", ""wayback"": ""https://web.archive.org/web/20250318121030/https://finance.ec.europa.eu/news/eu-adopts-16th-package-sanctions-against-russia-2025-02-24_en""}]",unadjudicated_risk_flag
eu-18th-russia-sanctions-casp-spfs-2025,admitted,events/eu-18th-russia-sanctions-casp-spfs-2025.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]",The package prohibits transactions with a listed CASP/operator class; it does not itself freeze specific on-chain assets/addresses (no enumerated addresses; no issuer freeze tx in the captured source).,"[{""body_hash"": ""sha256:48205d9d6c844e0ae49f09c880e95ec65ac77c978e557d801861f1b6919dfcb1"", ""body_path"": ""sources/http_captures/eu-18th-russia-sanctions-casp-spfs-2025/primary/web.archive.org__web-20250801000000-https-finance.ec.europa.eu-news-eu-adopts-18th-package-sanctions-against-russia-2025-07-18_en__17e8fac1f5.html"", ""url"": ""https://finance.ec.europa.eu/news/eu-adopts-18th-package-sanctions-against-russia-2025-07-18_en"", ""wayback"": ""https://web.archive.org/web/20250805164642/https://finance.ec.europa.eu/news/eu-adopts-18th-package-sanctions-against-russia-2025-07-18_en""}]",unadjudicated_risk_flag
eu-19th-russia-sanctions-a7a5-crypto-ban-2025,admitted,events/eu-19th-russia-sanctions-a7a5-crypto-ban-2025.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","The package prohibits EU persons from transacting in the A7A5 stablecoin and designates its developer/issuer/platform operator; it is carried as a transaction/service prohibition. No specific on-chain address or issuer-freeze tx hash is enumerated in the captured sources (codebook §1.6), so no primary_onchain observed_change is asserted; the effect is carried at offramp_cex instead.","[{""body_hash"": ""sha256:405b69089a485505187b39ad3b3c07f3fdb305d340e70eabba1c46f12bb81a8d"", ""body_path"": ""sources/http_captures/eu-19th-russia-sanctions-a7a5-crypto-ban-2025/primary/web.archive.org__web-20251024000000-https-www.consilium.europa.eu-en-press-press-releases-2025-10-23-19th-package-of-sanctions-against-russia-eu-targets-russian-energy__cd341e65af.html"", ""url"": ""https://www.consilium.europa.eu/en/press/press-releases/2025/10/23/19th-package-of-sanctions-against-russia-eu-targets-russian-energy-third-country-banks-and-crypto-providers/"", ""wayback"": ""https://web.archive.org/web/20251023125146/https://www.consilium.europa.eu/en/press/press-releases/2025/10/23/19th-package-of-sanctions-against-russia-eu-targets-russian-energy-third-country-banks-and-crypto-providers/""}, {""body_hash"": ""sha256:489642274d0efd48b47f7c5941630e7455583e6005c71e7138a71fa97538fabc"", ""body_path"": ""sources/http_captures/eu-19th-russia-sanctions-a7a5-crypto-ban-2025/primary/web.archive.org__web-20260207000000-https-www.elliptic.co-blog-crypto-regulatory-affairs-eu-sanctions-target-a7a5-ruble-backed-stablecoin__fdc0f33728.html"", ""url"": ""https://www.elliptic.co/blog/crypto-regulatory-affairs-eu-sanctions-target-a7a5-ruble-backed-stablecoin"", ""wayback"": ""https://web.archive.org/web/20260207172617/https://www.elliptic.co/blog/crypto-regulatory-affairs-eu-sanctions-target-a7a5-ruble-backed-stablecoin""}]",unadjudicated_risk_flag
eu-20th-russia-sanctions-crypto-sectoral-ban-2026,admitted,events/eu-20th-russia-sanctions-crypto-sectoral-ban-2026.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","The package bans transactions in the RUBx stablecoin and cuts EU support for the digital rouble, but enumerates no specific on-chain address or issuer-freeze tx hash in the captured sources (codebook §1.6); the operative measure is a sectoral provider/platform and transaction prohibition carried at offramp_cex.","[{""body_hash"": ""sha256:dde0761ac107026002e4d2785237be0ae0fbfa45a06401a4b41c134e696e09e7"", ""body_path"": ""sources/http_captures/eu-20th-russia-sanctions-crypto-sectoral-ban-2026/primary/web.archive.org__web-20260429000000-https-www.consilium.europa.eu-en-press-press-releases-2026-04-23-russia-s-war-of-aggression-against-ukraine-20th-round-of-stern-eu-s__d537f28bcf.html"", ""url"": ""https://www.consilium.europa.eu/en/press/press-releases/2026/04/23/russia-s-war-of-aggression-against-ukraine-20th-round-of-stern-eu-sanctions-hits-energy-military-industrial-complex-trade-and-financial-services-including-crypto/"", ""wayback"": ""https://web.archive.org/web/20260428125431/https://www.consilium.europa.eu/en/press/press-releases/2026/04/23/russia-s-war-of-aggression-against-ukraine-20th-round-of-stern-eu-sanctions-hits-energy-military-industrial-complex-trade-and-financial-services-including-crypto/""}, {""body_hash"": ""sha256:e500e7176dd644a35d65c3bb48c3c0cfdb646520e3b2d1ce2a2be8cb2bb62992"", ""body_path"": ""sources/http_captures/eu-20th-russia-sanctions-crypto-sectoral-ban-2026/primary/web.archive.org__web-20260428000000-https-www.coindesk.com-policy-2026-04-27-eu-s-largest-measures-against-russia-yet-include-escalation-of-crypto-sanctions-evasion__07ea43a18f.html"", ""url"": ""https://www.coindesk.com/policy/2026/04/27/eu-s-largest-measures-against-russia-yet-include-escalation-of-crypto-sanctions-evasion"", ""wayback"": ""https://web.archive.org/web/20260427194653/https://www.coindesk.com/policy/2026/04/27/eu-s-largest-measures-against-russia-yet-include-escalation-of-crypto-sanctions-evasion""}]",unadjudicated_risk_flag
eu-8th-package-russia-crypto-services-ban-2022-10,admitted,events/eu-8th-package-russia-crypto-services-ban-2022-10.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]",The ban prohibits SERVICE PROVISION (wallets/accounts/custody) to a sanctioned person-class; it does not itself freeze specific on-chain assets/addresses (no enumerated addresses; no issuer freeze tx).,"[{""body_hash"": ""sha256:25f907f04ba923199960626483b6dcb00b7c79ad39ff73ac2fe13947b6b19b17"", ""body_path"": ""sources/http_captures/eu-8th-package-russia-crypto-services-ban-2022-10/primary/web.archive.org__web-20221015000000-https-finance.ec.europa.eu-news-eu-agrees-eighth-package-sanctions-against-russia-2022-10-06_en__916ffa41ed.html"", ""url"": ""https://finance.ec.europa.eu/news/eu-agrees-eighth-package-sanctions-against-russia-2022-10-06_en"", ""wayback"": ""https://web.archive.org/web/20250530212527/https://finance.ec.europa.eu/news/eu-agrees-eighth-package-sanctions-against-russia-2022-10-06_en""}, {""body_hash"": ""sha256:4c49f5d6214ffd0c8bce614116e817c76a65a1b25d7dfacc7832abdc67ba588f"", ""body_path"": ""sources/http_captures/eu-8th-package-russia-crypto-services-ban-2022-10/primary/web.archive.org__web-20221008000000-https-www.coindesk.com-policy-2022-10-06-eus-russian-crypto-ban-confirmed-as-bloc-tightens-sanctions__6292511487.html"", ""url"": ""https://www.coindesk.com/policy/2022/10/06/eus-russian-crypto-ban-confirmed-as-bloc-tightens-sanctions"", ""wayback"": ""https://web.archive.org/web/20221007045409/https://www.coindesk.com/policy/2022/10/06/eus-russian-crypto-ban-confirmed-as-bloc-tightens-sanctions/""}]",unadjudicated_risk_flag
evil-corp-ofac-2024-10,admitted,events/evil-corp-ofac-2024-10.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","The 2024-10-01 designation names individuals and corporate entities (Evil Corp members/facilitators) rather than enumerating crypto addresses in the SDN entry; no asset_onchain freeze surface tied to a pre-named address set is asserted, and no primary_onchain tx_hash is held.","[{""body_hash"": ""sha256:acff2559861b6e13bb3fbf6287c8f36d612174bdedac3744c5dc9b7d2c67663a"", ""body_path"": ""sources/http_captures/evil-corp-ofac-2024-10/primary/web.archive.org__web-20241002120000-https-home.treasury.gov-news-press-releases-jy2623__f5d9c9c476.html"", ""url"": ""https://home.treasury.gov/news/press-releases/jy2623"", ""wayback"": ""https://web.archive.org/web/20241002115708/https://home.treasury.gov/news/press-releases/jy2623""}]",unadjudicated_risk_flag
garantex-besciokov-mira-serda-doj-2025,admitted,events/garantex-besciokov-mira-serda-doj-2025.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","The captured DOJ release describes a >$26M fund freeze but lists no on-chain wallet addresses or transaction hashes; per codebook §1.6 the asset_onchain evidence floor (a real primary_onchain tx_hash) is not met, so no asset_onchain observation is asserted. The frozen-funds effect is not carried as a distinct on-chain row; the operative censorship action is the domain seizure (l4_frontend) and operational disruption (offramp_cex).","[{""body_hash"": ""sha256:ec3f812163ed57d80e8af1d4a66cb9d3d156008e80556df0833e6061bfbb8d8a"", ""body_path"": ""sources/http_captures/garantex-besciokov-mira-serda-doj-2025/primary/web.archive.org__web-20250307000000-https-www.justice.gov-opa-pr-garantex-cryptocurrency-exchange-disrupted-international-operation__d76e9d3a2a.html"", ""url"": ""https://web.archive.org/web/20250307000000/https://www.justice.gov/opa/pr/garantex-cryptocurrency-exchange-disrupted-international-operation"", ""wayback"": ""https://web.archive.org/web/20250307191431/https://www.justice.gov/opa/pr/garantex-cryptocurrency-exchange-disrupted-international-operation""}]",unadjudicated_risk_flag
gemini-netherlands-exit-2023-11,admitted,events/gemini-netherlands-exit-2023-11.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]",No on-chain token freeze; a centralized exchange exiting a national market. No §1.6 asset_onchain tx_hash floor applies.,"[{""body_hash"": ""sha256:2c3471a8fb196710e613f237bc94f72cf068094491acdecc77c61ab1c4a2e9fd"", ""body_path"": ""sources/http_captures/gemini-netherlands-exit-2023-11/primary-gemini-wayback-v1/web.archive.org__web-20231208060627-https-support.gemini.com-hc-en-us-articles-19053340588187-Gemini-closing-accounts-in-the-Netherlands-Everything-you-need-to-know__23d44b8427.html"", ""url"": ""https://support.gemini.com/hc/en-us/articles/19053340588187-Gemini-closing-accounts-in-the-Netherlands-Everything-you-need-to-know"", ""wayback"": ""https://web.archive.org/web/20231208060627/https://support.gemini.com/hc/en-us/articles/19053340588187-Gemini-closing-accounts-in-the-Netherlands-Everything-you-need-to-know""}, {""body_hash"": ""sha256:18d5f55197f40afa004b6ed0a8bbd240cbefac4e140233e5c52c886a9079ecda"", ""body_path"": ""sources/http_captures/gemini-netherlands-exit-2023-11/primary/web.archive.org__web-20240615053708-https-www.coindesk.com-policy-2023-09-29-gemini-to-cease-offering-crypto-services-in-netherlands-in-november__7aed9116c7.html"", ""url"": ""https://www.coindesk.com/policy/2023/09/29/gemini-to-cease-offering-crypto-services-in-netherlands-in-november"", ""wayback"": ""https://web.archive.org/web/20240615053708/https://www.coindesk.com/policy/2023/09/29/gemini-to-cease-offering-crypto-services-in-netherlands-in-november/""}]",unadjudicated_risk_flag
germany-bafin-binance-licence-withdrawal-2023,admitted,events/germany-bafin-binance-licence-withdrawal-2023.yaml,3,l4_frontend,"[""missing_capture_or_anchor""]","No replayable Binance.com Germany-geo page state is pinned. The repaired event does not assert a frontend geofence, banner, or DOM restriction; it is scoped to the licence-application / service-provider state.","[{""body_hash"": ""sha256:e6024f8b49411b9a80c6db5d0d97ea71044f8bfa2c6aa8474dd0f8729ffca38f"", ""body_path"": ""sources/http_captures/germany-bafin-binance-licence-withdrawal-2023/bafin/www.bafin.de__SharedDocs-Veroeffentlichungen-EN-Merkblatt-mb_200302_kryptoverwahrgeschaeft_en__7735676cee.html"", ""url"": ""https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Merkblatt/mb_200302_kryptoverwahrgeschaeft_en""}, {""body_hash"": ""sha256:8ca3964fc655c3f17413afa3602b18b2cb2d19617a6db37e9dd34816dfc00a1a"", ""body_path"": ""sources/http_captures/germany-bafin-binance-licence-withdrawal-2023/primary/www.pymnts.com__cryptocurrency-2023-binance-retreats-germany-crypto-landscape-shifts-significantly__18947af64a.html"", ""url"": ""https://www.pymnts.com/cryptocurrency/2023/binance-retreats-germany-crypto-landscape-shifts-significantly/""}, {""body_hash"": ""sha256:ae9682d626ce853bb189e6d97a1d17805b966afa53a9c6f0aa81643bff5673a9"", ""body_path"": ""sources/http_captures/germany-bafin-binance-licence-withdrawal-2023/primary/www.investing.com__news-stock-market-news-binance-withdraws-application-for-crypto-license-in-germany-3134579__73c4dd7dbd.html"", ""url"": ""https://www.investing.com/news/stock-market-news/binance-withdraws-application-for-crypto-license-in-germany-3134579""}]",unadjudicated_risk_flag
hanafin-huriya-russia-evasion-ofac-2023-05,admitted,events/hanafin-huriya-russia-evasion-ofac-2023-05.yaml,4,asset_onchain,"[""missing_capture_or_anchor"", ""absence_of_observed_action""]","Hanafin's SDN entry names one Ethereum address (mostly USDT inflows). Per codebook §1.6, this event makes no on-chain claim absent a captured primary_onchain freeze tx_hash; the measurable surface is carried at offramp_cex. Not reclassified to escape the asset_onchain evidence floor.","[{""body_hash"": ""sha256:b3ee6a6ba713b4c6f7c4d1a6ca05efafc98391061e97bc1b31a7f35595965c09"", ""body_path"": ""sources/http_captures/hanafin-huriya-russia-evasion-ofac-2023-05/primary/web.archive.org__web-20230519000000-https-home.treasury.gov-news-press-releases-jy1494__49f614ecb7.html"", ""url"": ""https://home.treasury.gov/news/press-releases/jy1494"", ""wayback"": ""https://web.archive.org/web/20230519161141/https://home.treasury.gov/news/press-releases/jy1494""}, {""body_hash"": ""sha256:7d7cb183e4070782d4e18efe91394d9b59749d20d62c7481815e2f9ec8b56d0d"", ""body_path"": ""sources/http_captures/hanafin-huriya-russia-evasion-ofac-2023-05/primary/web.archive.org__web-20230519000000-https-ofac.treasury.gov-recent-actions-20230519__7ac3487571.html"", ""url"": ""https://ofac.treasury.gov/recent-actions/20230519"", ""wayback"": ""https://web.archive.org/web/20230519152222/https://ofac.treasury.gov/recent-actions/20230519""}]",unadjudicated_risk_flag
hongkong-hkma-stablecoins-ordinance-2025,admitted,events/hongkong-hkma-stablecoins-ordinance-2025.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","Stablecoin issuance licensing constrains who may legally issue a fiat-referenced stablecoin in HK; it does not engage an on-chain issuer-admin freeze/blacklist primitive at commencement, and no enumerated on-chain transaction is pinned. not_applicable on construct-not-engaged grounds; the licensing cascade is recorded at the offramp_cex layer (validator reserves asset_onchain observed_change for primary_onchain-anchored events).","[{""body_hash"": ""sha256:dfe19a0319bb00b19e95b5a23a029e39943e255ab3cb2eb9dd79ef6f892141bd"", ""body_path"": ""sources/http_captures/hongkong-hkma-stablecoins-ordinance-2025/primary/web.archive.org__web-20250115063707-https-www.hkma.gov.hk-eng-key-functions-international-financial-centre-stablecoin-issuers__e4d660a0cf.html"", ""url"": ""https://www.hkma.gov.hk/eng/key-functions/international-financial-centre/stablecoin-issuers/"", ""wayback"": ""https://web.archive.org/web/20250115063707/https://www.hkma.gov.hk/eng/key-functions/international-financial-centre/stablecoin-issuers/""}, {""body_hash"": ""sha256:90f3fdd8696ae240e5f8effd9ae8927d232af48a8a5baf45a7e7eb924b06a892"", ""body_path"": ""sources/http_captures/hongkong-hkma-stablecoins-ordinance-2025/primary/web.archive.org__web-20250624141341-https-www.info.gov.hk-gia-general-202506-06-P2025060600275.htm__dec4beae1b.html"", ""url"": ""https://www.info.gov.hk/gia/general/202506/06/P2025060600275.htm"", ""wayback"": ""https://web.archive.org/web/20250624141341/https://www.info.gov.hk/gia/general/202506/06/P2025060600275.htm""}, {""body_hash"": ""sha256:b0e317f3689c605d908d531bb44dd84fe6b21955049a99787255fa27902f3f31"", ""body_path"": ""sources/http_captures/hongkong-hkma-stablecoins-ordinance-2025/primary/web.archive.org__web-20250729123352-https-www.hkma.gov.hk-eng-news-and-media-press-releases-2025-07-20250729-4__281a2f1531.html"", ""url"": ""https://www.hkma.gov.hk/eng/news-and-media/press-releases/2025/07/20250729-4/"", ""wayback"": ""https://web.archive.org/web/20250729123352/https://www.hkma.gov.hk/eng/news-and-media/press-releases/2025/07/20250729-4/""}]",unadjudicated_risk_flag
huobi-htx-privacy-coin-delisting-2024,admitted,events/huobi-htx-privacy-coin-delisting-2024.yaml,3,l4_frontend,"[""missing_capture_or_anchor""]","The Huobi customer-support / announcement notice surface is the announcement anchor, not a separable frontend-restriction observation distinct from the off-ramp catalogue change. Frontend visibility of removed pairs collapses in lockstep with the off-ramp action; no independent L4 surface is pinned here. Treated symmetrically with the L4 handling in binance-privacy-coin-delisting-2023, okx-privacy-token-delist-2024, and kraken-monero-eu-delisting-2024.","[{""body_hash"": ""sha256:213480616d1bd2d9ba4dd2c9552c3edd36ffa33b3565ce7f4ad46cc1a4837844"", ""body_path"": ""sources/http_captures/huobi-htx-privacy-coin-delisting-2024/primary/web.archive.org__web-20220912093023-https-www.huobi.com-support-en-us-detail-104917015223952__fc3bbca22e.html"", ""url"": ""https://www.huobi.com/support/en-us/detail/104917015223952"", ""wayback"": ""https://web.archive.org/web/20220912093023/https://www.huobi.com/support/en-us/detail/104917015223952""}, {""body_hash"": ""sha256:8861a91f14b74c88a96f024e688262aa2b9ba5a0f214a838cd913918e8b2e995"", ""body_path"": ""sources/http_captures/huobi-htx-privacy-coin-delisting-2024/primary/web.archive.org__web-20220913000000-https-www.coindesk.com-business-2022-09-12-crypto-exchange-huobi-to-delist-7-privacy-coins-including-zcash-monero__791141af9e.html"", ""url"": ""https://www.coindesk.com/business/2022/09/12/crypto-exchange-huobi-to-delist-7-privacy-coins-including-zcash-monero"", ""wayback"": ""https://web.archive.org/web/20220912212806/https://www.coindesk.com/business/2022/09/12/crypto-exchange-huobi-to-delist-7-privacy-coins-including-zcash-monero/""}, {""body_hash"": ""sha256:bc1a3cd1ae472fb486f36a7004bea36ee7443d8929801a443526bd41a95f061d"", ""body_path"": ""sources/http_captures/huobi-htx-privacy-coin-delisting-2024/primary/web.archive.org__web-20220913000000-https-decrypt.co-109513-crypto-exchange-huobi-delist-7-privacy-coins-citing-latest-financial-regulations__e5694902e5.html"", ""url"": ""https://decrypt.co/109513/crypto-exchange-huobi-delist-7-privacy-coins-citing-latest-financial-regulations"", ""wayback"": ""https://web.archive.org/web/20220912165759/https://decrypt.co/109513/crypto-exchange-huobi-delist-7-privacy-coins-citing-latest-financial-regulations""}]",unadjudicated_risk_flag
indonesia-kominfo-exchange-social-account-block-2024-07,admitted,events/indonesia-kominfo-exchange-social-account-block-2024-07.yaml,0,l0_network,"[""missing_capture_or_anchor""]","This wave is a takedown of the exchanges' social-media accounts (Instagram) and is coordinated with domain blocking, but no replayable OONI/Censored Planet L0 slice is captured for this event, so L0 is not_applicable here. The load-bearing surface is the platform-facing account/frontend takedown.","[{""body_hash"": ""sha256:c2ff1ea82fa3d2d1b54029f1146d986fe21d3897474058d260f1ed57602efd1a"", ""body_path"": ""sources/http_captures/indonesia-kominfo-exchange-social-account-block-2024-07/primary/web.archive.org__web-20240824083712-https-bisnis.tempo.co-read-1893370-kominfo-blokir-akun-medsos-binance-dan-kucoin-ini-penjelasan-bappebti-hingga-tokocrypto__e32ab4134f.html"", ""url"": ""https://web.archive.org/web/20240824083712/https://bisnis.tempo.co/read/1893370/kominfo-blokir-akun-medsos-binance-dan-kucoin-ini-penjelasan-bappebti-hingga-tokocrypto"", ""wayback"": ""https://web.archive.org/web/20240824083712/https://bisnis.tempo.co/read/1893370/kominfo-blokir-akun-medsos-binance-dan-kucoin-ini-penjelasan-bappebti-hingga-tokocrypto""}]",unadjudicated_risk_flag
