id	date	actor	jurisdiction	stratum	layer	one_line	source_url_1	source_url_2	confidence	in_corpus
pig-butchering-225m-civil-forfeiture-doj-2025	2025-06-18	us_doj_dc	US	S3_doj_sec_cftc_fiod	asset_onchain	DOJ $225M pig-butchering civil-forfeiture candidate is covered by draft tether-okx-doj-pig-butchering-225m-freeze-2025-06, which models the D.D.C. forfeiture / Tether burn-reissue stage with DOJ OPA, complaint anchors, seven token-group addresses, and on-chain receipts.	https://www.justice.gov/opa/pr/united-states-files-civil-forfeiture-complaint-against-225m-funds-involved-cryptocurrency	-	high-verified-corpus-dedup;COVERED-by-draft-tether-okx-doj-pig-butchering-225m-freeze-2025-06	true
circle-usdc-sealed-civil-case-16-address-freeze-2025-03	2026-03-23	circle	US	S5_corporate	asset_onchain	Circle sealed-civil-case 16-address candidate is date-corrected and covered by draft circle-usdc-sealed-civil-case-16-address-freeze-2026-03, which pins the full AMLBot 16-address list and 16 USDC Blacklisted(address) receipts from 2026-03-23.	https://blog.amlbot.com/circle-froze-16-business-hot-wallets-including-a-blockchain-bridge-smart-contract	https://forum.dfinity.org/t/ckbridge-ethereum-address-blacklisted-by-circle-usdc-withdrawals-failing/65773	high-verified-date-corrected;COVERED-by-draft-circle-usdc-sealed-civil-case-16-address-freeze-2026-03	true
opensea-metamask-sanctioned-country-deplatform-2022-03	2022-03-03	opensea_consensys	US	S5_corporate	l4_frontend	Combined OpenSea/MetaMask sanctioned-country deplatform candidate is semantically covered by admitted opensea-iran-cuba-sanctions-block-2022 and infura-metamask-donetsk-luhansk-block-2022-03, which split the OpenSea account block and ConsenSys/Infura/MetaMask geoblock into separate event rows.	https://www.coindesk.com/business/2022/03/04/crypto-industrys-sanctions-woes-on-full-display-in-metamasks-venezuela-hiccup/	https://www.theblock.co/post/136213/opensea-reportedly-deactivating-iranian-users-accounts	medium-verified-corpus-dedup;COVERED-by-opensea-iran-cuba-sanctions-block-2022-and-infura-metamask-donetsk-luhansk-block-2022-03	true
eu-tfr-crypto-travel-rule-application-2024-12	2024-12-30	eu	EU	S6_supranational	offramp_cex	EU TFR 2024 application-milestone candidate is covered by admitted eu-tfr-recast-2023, whose scoped claim explicitly includes the 2024-12-30 effective application date for Regulation (EU) 2023/1113; no separate legal instrument or access event is introduced by the application date alone.	https://eur-lex.europa.eu/eli/reg/2023/1113/oj/eng	https://notabene.id/post/consequences-of-non-compliance-with-eus-travel-rule-after-december-30th	high-verified-corpus-dedup;COVERED-by-eu-tfr-recast-2023	true
imf-fsb-synthesis-paper-crypto-2023	2023-09-07	imf_fsb_g20	supranational_global	S6_supranational	offramp_cex	IMF-FSB Synthesis Paper candidate is covered at corpus resolution by admitted g20-roadmap-crypto-asset-policy-2023, which uses the 2023-09-07 synthesis paper as the substantive roadmap endorsed by the 2023-09-09 G20 New Delhi Leaders' Declaration; no distinct observed_change is attributable to the paper publication date.	https://www.fsb.org/2023/09/imf-fsb-synthesis-paper-policies-for-crypto-assets/	https://www.imf.org/-/media/files/research/imf-and-g20/2023/imf-fsb-synthesis-paper-policies-for-crypto-assets.pdf	medium-verified-semantic-covered;COVERED-by-g20-roadmap-crypto-asset-policy-2023	true
binance-canada-exit-2023-05	2023-05-12	binance	CA	S5_corporate	offramp_cex	Binance Canada exit candidate is already covered inside admitted canada-csa-binance-withdrawal-2023, which models CSA Staff Notice 21-332 and the Binance 2023-05-12 market-exit/offramp cascade.	https://www.binance.com/en/support/announcement/binance-canada-market-exit	https://www.coindesk.com/policy/2023/05/12/binance-to-exit-canada-citing-new-stablecoin-and-investor-limits/	medium-verified-corpus-dedup;COVERED-by-canada-csa-binance-withdrawal-2023	true
iran-cbi-exchange-freeze-shaparak-rial-restriction-2024-10	2024-12-28	iran_cbi	IR	S4_nation_state	offramp_cex	Iran CBI exchange-freeze/Shaparak candidate is date-disciplined and covered by admitted iran-cbi-exchange-payment-gateway-block-2024-12. The corpus row keeps the October Shaparak step as antecedent context and carries the verified late-December 2024 payment-gateway block as the trigger.	https://www.nobsbitcoin.com/iran-blocks-crypto-exchanges-payment-gateways/	https://www.intellinews.com/iran-blocks-crypto-exchanges-payment-gateways-as-rial-hits-record-low-360323/	medium-verified-date-corrected;COVERED-by-iran-cbi-exchange-payment-gateway-block-2024-12	true
iran-cbi-exchange-freeze-2024-10	2024-12-28	iran_cbi	IR	S4_nation_state	offramp_cex	Short-form Iran CBI exchange-freeze candidate is date-disciplined and covered by admitted iran-cbi-exchange-payment-gateway-block-2024-12; verified evidence supports the late-December 2024 payment-gateway block, not an independent October trigger.	https://www.nobsbitcoin.com/iran-blocks-crypto-exchanges-payment-gateways/	-	medium-verified-date-corrected;COVERED-by-iran-cbi-exchange-payment-gateway-block-2024-12	true
fincen-cvc-mixing-special-measure-nprm-2023-10	2023-10-19	us_fincen	US	S3_doj_sec_cftc_fiod	none-proposal	FinCEN CVC-mixing special-measure row is excluded under codebook §9 as a Notice of Proposed Rulemaking (NPRM), not an operative final rule, enforcement action, service denial, platform block, or payment-rail restriction.	https://www.fincen.gov/resources/statutes-regulations/federal-register-notices/proposal-special-measure-regarding	https://www.fincen.gov/index.php/news/news-releases/fincen-proposes-new-regulation-enhance-transparency-convertible-virtual-currency	REVIEWED-excluded-nprm-proposal-no-operative-action-per-codebook-9	false
mango-markets-eisenberg-doj-2023	2023-01-09	us_doj_sdny	US	S3_doj_sec_cftc_fiod	asset_onchain	Mango Markets Eisenberg prosecution candidate is excluded under codebook §9 as prosecution of an alleged oracle-manipulation exploit/fraud by a trader, not censorship of a legitimate crypto platform, asset, or user; no service-denial or platform-shutdown action is modeled.	https://www.justice.gov/usao-sdny/pr/alleged-perpetrator-100-million-crypto-market-manipulation-scheme-make-initial	-	REVIEWED-excluded-exploit-fraud-prosecution-per-codebook-9	false
india-vda-30pct-tax-1pct-tds-finance-act-2022	2022-04-01	india_ministry_of_finance	IN	S4_nation_state	none-tax	India VDA tax/TDS candidate is excluded under codebook §9 as fiscal/tax policy, not a service denial, exchange shutdown, bank-rail cut-off, platform block, or asset freeze.	https://incometaxindia.gov.in/communications/notification/notification-67-2022.pdf	https://incometaxindia.gov.in/communications/circular/circular_13_2022.pdf	REVIEWED-excluded-tax-policy-not-censorship-action-per-codebook-9	false
india-finance-act-vda-30pct-tax-1pct-tds-2022	2022-04-01	india_ministry_of_finance	IN	S4_nation_state	none-tax	India Finance Act VDA tax/TDS row is a duplicate of the same fiscal-policy candidate and is excluded under codebook §9; the corpus does not treat tax rate/TDS burden alone as a censorship event without a service-denial or access restriction.	https://incometaxindia.gov.in/communications/notification/notification-67-2022.pdf	https://incometaxindia.gov.in/communications/circular/circular_13_2022.pdf	REVIEWED-excluded-tax-policy-not-censorship-action-per-codebook-9	false
india-finance-act-vda-tax-tds-2022	2022-04-01	india_ministry_of_finance	IN	S4_nation_state	none-tax	Short-form India VDA tax/TDS row is excluded under codebook §9 as fiscal policy rather than a censorship/access-denial action.	https://incometaxindia.gov.in/communications/notification/notification-67-2022.pdf	-	REVIEWED-excluded-tax-policy-not-censorship-action-per-codebook-9	false
kazakhstan-mining-tax-hike-law-2022-07	2022-07-11	kazakhstan_government	KZ	S4_nation_state	none-tax	Kazakhstan mining tax-hike candidate is excluded under codebook §9 as a fiscal/electricity-surcharge regime change, not a mining shutdown, power cut-off, network block, or other access-denial action.	https://adilet.zan.kz/eng/docs/Z2200000135	-	REVIEWED-excluded-tax-policy-not-censorship-action-per-codebook-9	false
pakistan-senate-committee-crypto-ban-intent-2023-05	2023-05-16	pakistan_senate_finance_ministry	PK	S4_nation_state	none-warning	Pakistan Senate/ministry crypto-ban-intent candidate is excluded under codebook §9 as political/regulatory intent and committee discussion, not a new operative crypto ban distinct from the admitted 2018 SBP banking prohibition.	https://propakistani.pk/2023/05/17/cryptocurrencies-to-be-permanently-banned-in-pakistan-soon-senate-committee/	-	REVIEWED-excluded-policy-intent-no-new-operative-action-per-codebook-9;related-pakistan-sbp-crypto-prohibition-2018-04	false
g20-crypto-roadmap-status-report-2024	2024-10-22	imf_fsb_g20	supranational_global	S6_supranational	none-report	G20 crypto roadmap status-report candidate is excluded under codebook §9 as implementation-progress reporting for the already-admitted G20 roadmap / IMF-FSB synthesis-paper arc, not a new standard, enforcement action, or access restriction.	https://www.fsb.org/2024/10/g20-crypto-asset-policy-implementation-roadmap-status-report/	-	REVIEWED-excluded-progress-report-no-new-operative-action-per-codebook-9;related-g20-roadmap-crypto-asset-policy-2023	false
nydfs-bittrex-bitlicense-rejection-wind-down-2019-04	2019-04-10	us_nydfs	US	S4_nation_state	offramp_cex	NYDFS Bittrex BitLicense denial/wind-down candidate is represented by new draft nydfs-bittrex-bitlicense-denial-2019-04, which captures the official NYDFS press release and denial-letter PDF and models the entity-specific New York cease/wind-down order.	https://www.dfs.ny.gov/reports_and_publications/press_releases/pr1904101	https://www.dfs.ny.gov/system/files/documents/2019/04/dfs-bittrex-letter-41019.pdf	verified-draft;primary-government-captured;NET-NEW-not-covered-by-nydfs-bitlicense-2015-06-or-sec-v-bittrex-2023	true
nydfs-bittrex-bitlicense-rejection-2019-04	2019-04-10	us_nydfs	US	S4_nation_state	offramp_cex	Short-form NYDFS Bittrex BitLicense denial candidate is covered by draft nydfs-bittrex-bitlicense-denial-2019-04; the draft separates this 2019 entity-specific New York order from the 2015 BitLicense parent event and the 2023 SEC Bittrex shutdown row.	https://www.dfs.ny.gov/reports_and_publications/press_releases/pr1904101	-	verified-draft;primary-government-captured;COVERED-by-draft-nydfs-bittrex-bitlicense-denial-2019-04	true
singapore-mas-dpt-public-advertising-ban-2022-01	2022-01-17	sg_mas	SG	S4_nation_state	l4_frontend	Singapore MAS DPT public-advertising ban candidate is already covered by admitted singapore-mas-retail-crypto-restriction-2022, which models the 2022-01-17 MAS guidelines against public DPT promotion and the follow-on retail-access restriction program.	https://www.mas.gov.sg/news/media-releases/2022/mas-issues-guidelines-to-discourage-cryptocurrency-trading-by-general-public	https://fintechnews.sg/58584/blockchain/mas-bans-crypto-trading-platforms-from-advertising-in-public-areas/	high-verified-corpus-dedup;COVERED-by-singapore-mas-retail-crypto-restriction-2022	true
nexo-eight-state-enforcement-earn-2022-09	2022-09-26	us_state_securities_regulators	US	S4_nation_state	offramp_cex	Nexo eight-state Earn enforcement candidate is semantically covered by admitted sec-nexo-earn-lending-product-cease-2023-01, which models the Nexo Earn Interest Product cessation and explicitly carries the parallel multistate component as context in the $45M settlement.	https://decrypt.co/110562/nexo-enforcement-action-bitcoin-earn-securities	https://www.sec.gov/newsroom/press-releases/2023-11	medium-verified-semantic-covered;COVERED-by-sec-nexo-earn-lending-product-cease-2023-01	true
nexo-eight-state-enforcement-2022-09	2022-09-26	us_state_securities_regulators	US	S4_nation_state	offramp_cex	Short-form Nexo eight-state enforcement candidate is covered at corpus resolution by admitted sec-nexo-earn-lending-product-cease-2023-01; no additional per-state order has been modeled as a separate event in this pass.	https://decrypt.co/110562/nexo-enforcement-action-bitcoin-earn-securities	-	medium-verified-semantic-covered;COVERED-by-sec-nexo-earn-lending-product-cease-2023-01	true
kuwait-cma-cbk-absolute-virtual-asset-ban-2023-07	2023-07-17	kw_cma_cbk	KW	S4_nation_state	offramp_cex	Kuwait absolute virtual-asset ban candidate is represented by new draft kuwait-cma-virtual-assets-prohibition-2023-07, which captures the official CBK AML/CFT instructions PDF reproducing the 2023-07-17 circular prohibiting virtual-asset payment use, investment dealing, VASP licensing, and mining.	https://www.cbk.gov.kw/en/images/16part1-2788_v60_tcm10-2788.pdf	https://www.cma.gov.kw/en/web/cma/cma-board-releases/resolutions-and-regulations/-/cmaboardreleases/detail/1384960	verified-draft;primary-legal-captured;NET-NEW-official-source	true
kuwait-cma-cbk-virtual-asset-ban-2023-07	2023-07-17	kw_cma_cbk	KW	S4_nation_state	offramp_cex	Short-form Kuwait virtual-asset ban candidate is covered by draft kuwait-cma-virtual-assets-prohibition-2023-07, which uses the official CBK PDF replay anchor after CMA live-page capture timed out.	https://www.cbk.gov.kw/en/images/16part1-2788_v60_tcm10-2788.pdf	-	verified-draft;primary-legal-captured;COVERED-by-draft-kuwait-cma-virtual-assets-prohibition-2023-07	true
celsius-multistate-cease-desist-2021-09	2021-09-17	us_state_securities_regulators	US	S4_nation_state	offramp_cex	Short-form Celsius multistate cease-and-desist candidate is covered by draft celsius-multistate-cease-desist-earn-2021-09, which pins official New Jersey and Texas 2021-09-17 PDFs for the state-regulator Earn Rewards / Earn Interest-Bearing Account action while leaving the row draft pending OCR/human confirmation of the New Jersey scanned order.	https://www.nj.gov/oag/newsreleases21/Celsius-Order-9.17.21.pdf	https://www.ssb.texas.gov/sites/default/files/2021-09/20210917_FINAL_Celsius_NOH_js_signed.pdf	verified-draft;primary-legal-captured;COVERED-by-draft-celsius-multistate-cease-desist-earn-2021-09	true
sec-shapeshift-unregistered-dealer-2024-03	2024-03-05	us_sec	US	S3_doj_sec_cftc_fiod	none-disposition	SEC ShapeShift 2024 candidate is excluded under codebook §9 as a post-hoc settlement/order about pre-early-2021 dealer conduct, not a new 2024 service denial. The official SEC order says ShapeShift customers could no longer exchange crypto assets directly through ShapeShift.io after the January 2021 business-model change and that the order applies only to operations as a dealer prior to early 2021. Earlier ShapeShift access changes remain covered by existing corpus rows.	https://www.sec.gov/files/litigation/admin/2024/34-99676.pdf	https://www.sec.gov/enforcement-litigation/administrative-proceedings/34-99676-s	REVIEWED-excluded-post-hoc-sec-settlement-no-new-access-restriction-per-codebook-9;related-shapeshift-mandatory-kyc-anonymity-end-2018-09	false
bitfinex-hack-lichtenstein-morgan-doj-2022	2022-02-08	us_doj_dc	US	S3_doj_sec_cftc_fiod	none-disposition	Bitfinex hack Lichtenstein/Morgan candidate is excluded under codebook §9 as criminal laundering/forfeiture proceedings over stolen 2016 Bitfinex funds, not a new restriction on Bitfinex service access. The access interruption/socialized-loss surface belongs to the separate 2016 hack response candidate, not this 2022-2024 laundering case.	https://www.justice.gov/usao-dc/2016-bitfinex-hack	https://www.justice.gov/archives/opa/pr/bitfinex-hacker-sentenced-money-laundering-conspiracy-involving-billions-stolen	REVIEWED-excluded-stolen-funds-laundering-forfeiture-no-platform-access-restriction-per-codebook-9	false
silk-road-zhong-50000-btc-seizure-doj-2022	2022-11-07	us_doj_sdny	US	S3_doj_sec_cftc_fiod	none-disposition	James Zhong/Silk Road seizure candidate is excluded under codebook §9 as follow-on fraud conviction and forfeiture of Bitcoin stolen from Silk Road in 2012, years after the marketplace shutdown. The original Silk Road platform takedown remains covered by admitted silk-road-doj-seizure-2013; this row adds no new service denial, platform block, or access restriction.	https://www.justice.gov/usao-sdny/pr/us-attorney-announces-historic-336-billion-cryptocurrency-seizure-and-conviction	https://www.justice.gov/usao-sdny/pr/silk-road-dark-web-fraud-defendant-sentenced-following-seizure-and-forfeiture-over-34	REVIEWED-excluded-follow-on-fraud-forfeiture-no-new-platform-access-event-per-codebook-9;related-silk-road-doj-seizure-2013	false
banmeet-singh-darknet-150m-btc-forfeiture-doj-2024	2024-01-26	us_doj_sdoh	US	S3_doj_sec_cftc_fiod	none-disposition	Banmeet Singh candidate is excluded under codebook §9 as an individual dark-web narcotics-vendor sentencing/forfeiture case. The official DOJ source describes vendor marketing sites and cryptocurrency drug payments, but not a takedown or access restriction of Silk Road, AlphaBay, Hansa, or another platform.	https://www.justice.gov/archives/opa/pr/dark-web-vendor-sentenced-distributing-narcotics-and-ordered-forfeit-150m	-	REVIEWED-excluded-individual-darknet-vendor-forfeiture-no-platform-access-restriction-per-codebook-9	false
dprk-it-worker-laundering-civil-forfeiture-doj-2025	2025-06-05	us_doj	US	S3_doj_sec_cftc_fiod	none-disposition	DPRK IT-worker forfeiture candidate is excluded under codebook §9 as a civil forfeiture / fund-restraint action against allegedly laundered DPRK revenue, not a service denial or platform-access restriction. The DOJ source ties the funds to illegal IT-worker employment, fake identities, stablecoin payments, and laundering; it does not shut down or block a legitimate crypto platform.	https://www.justice.gov/opa/pr/department-files-civil-forfeiture-complaint-against-over-774m-laundered-behalf-north-korean	-	REVIEWED-excluded-civil-forfeiture-no-platform-access-restriction-per-codebook-9	false
cheil-credit-bank-dprk-network-ofac-2025-11	2025-11-04	us_ofac	US	S1_ofac_sdn	asset_onchain	Cheil / First Credit Bank DPRK-network candidate is covered by admitted dprk-usdt-network-ofac-2025. That corpus row uses the same 2025-11-04 OFAC action, enumerates the full 53-address USDT-on-TRON set, and models the Tether pre-OFAC plus OFAC-day freeze split.	https://www.elliptic.co/blog/ofac-lists-53-crypto-addresses-of-sanctioned-north-korean-cheil-credit-bank	https://www.federalregister.gov/documents/2025/11/17/2025-19924/notice-of-ofac-sanctions-action	high-verified-corpus-dedup;COVERED-by-dprk-usdt-network-ofac-2025	true
datacell-valitor-iceland-supreme-court-2013-04	2013-04-24	is_supreme_court	Iceland	S3_doj_sec_cftc_fiod	offramp_cex	DataCell / Valitor Iceland Supreme Court candidate is treated as semantic-covered by datacell-v-valitor-iceland-district-court-2012-07. The existing row already records the 2013-04-24 Supreme Court affirmance as downstream trajectory; the affirmance adds no new access-denial/restoration surface beyond the 2012 district-court restoration order.	https://www.theregister.com/2013/04/24/iceland_supreme_court_wikileaks_ruling/	https://edri.org/our-work/edrigramnumber11-9iceland-supreme-court-visa-wikileaks-case/	medium-verified-semantic-covered;COVERED-by-datacell-v-valitor-iceland-district-court-2012-07	true
bitcoin-maven-tetley-doj-2018	2018-07-09	us_doj_cdca	US	S3_doj_sec_cftc_fiod	offramp_cex	Bitcoin Maven / Theresa Lynn Tetley candidate is represented by new draft bitcoin-maven-tetley-doj-2018, which uses a 2018-07-11 Wayback capture of the official DOJ USAO-CDCA press release and models only the termination of Tetley's individual bitcoin-for-cash off-ramp service, not a LocalBitcoins platform shutdown.	https://www.justice.gov/usao-cdca/pr/bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case	https://web.archive.org/web/20180711091804/https://www.justice.gov/usao-cdca/pr/bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case	verified-draft;primary-legal-wayback-captured;NET-NEW-official-source	true
dprk-it-worker-sim-hyon-sop-doj-indictment-2023	2023-04-24	us_doj_dc	US	S3_doj_sec_cftc_fiod	none-disposition	Sim Hyon Sop DOJ indictment candidate is excluded as a same-day criminal indictment / laundering-conspiracy charge with no independent platform-access restriction. The sanctions/access-denial component is already modeled by admitted ofac-dprk-it-worker-sim-hyon-sop-2023-04; the DOJ source confirms a concurrent Treasury action, not a distinct service shutdown.	https://www.justice.gov/usao-dc/pr/north-korean-foreign-trade-bank-rep-charged-role-two-crypto-laundering-conspiracies	-	REVIEWED-excluded-criminal-indictment-no-new-platform-access-restriction-per-codebook-9;related-ofac-dprk-it-worker-sim-hyon-sop-2023-04	false
fayzimatov-alqaeda-syria-ofac-2021-07	2021-07-28	us_ofac	US	S1_ofac_sdn	asset_onchain	Fayzimatov HTS fundraising candidate is represented by new draft fayzimatov-alqaeda-syria-ofac-2021-07, which captures the official OFAC Recent Actions page listing one XBT digital-currency address and the same-day Treasury release describing social-media donation solicitation for HTS.	https://ofac.treasury.gov/recent-actions/20210728	https://home.treasury.gov/news/press-releases/jy0293	verified-draft;primary-legal-captured;NET-NEW-official-source	true
kimsuky-dprk-ofac-2023-11	2023-11-30	us_ofac	US	S1_ofac_sdn	none	Candidate excluded under codebook §9 / crypto-nexus discipline. Official OFAC/Treasury sources designate Kimsuky as a DPRK cyber-espionage entity and list websites/emails, but do not enumerate cryptocurrency addresses, a crypto platform, a token issuer action, or an exchange/payment-rail restriction. The candidate's crypto-link wording is not supported by the official sanction artifacts at corpus resolution.	https://ofac.treasury.gov/recent-actions/20231130_33	https://home.treasury.gov/news/press-releases/jy1938	REVIEWED-excluded-official-source-lacks-crypto-address-or-platform-access-restriction-per-codebook-9	false
nordic-resistance-movement-ofac-2024-06	2024-06-14	us_ofac	US	S1_ofac_sdn	none	Candidate excluded under codebook §9 / crypto-nexus discipline. The official OFAC Recent Actions page designates Nordic Resistance Movement and related individuals under SDGT authority, but does not enumerate cryptocurrency addresses or any crypto-platform / payment-rail access restriction. Secondary reporting about crypto donations is insufficient to create a corpus event without an official or contemporaneous access-denial anchor.	https://ofac.treasury.gov/recent-actions/20240614	https://www.chainalysis.com/blog/ofac-sanctions-nordic-resistance-movement-2024/	REVIEWED-excluded-official-source-lacks-crypto-address-or-platform-access-restriction-per-codebook-9	false
crypto-capital-fowler-doj-2019	2019-04-30	us_doj_sdny	US	S3_doj_sec_cftc_fiod	offramp_cex	Crypto Capital / Reginald Fowler candidate is represented by new draft crypto-capital-fowler-doj-2019, which uses official DOJ USAO-SDNY Wayback captures for the 2019-04-30 arrest / charging release and 2023-06-05 sentencing release. The row models only the enforcement termination of Fowler / GTS / Crypto Capital fiat-rail shadow-banking services for cryptocurrency exchanges, not a shutdown of any exchange customer.	http://web.archive.org/web/20190430215003/https://www.justice.gov/usao-sdny/pr/arizona-man-and-israeli-woman-charged-connection-providing-shadow-banking-services	http://web.archive.org/web/20230605174521/https://www.justice.gov/usao-sdny/pr/former-co-owner-minnesota-vikings-sentenced-75-months-prison-providing-shadow-banking	verified-draft;primary-legal-wayback-captured;NET-NEW-official-source	true
terror-financing-crypto-seizure-doj-2020	2020-08-13	us_doj_dc	US	S3_doj_sec_cftc_fiod	l4_frontend	Terror-finance crypto seizure candidate is represented by new draft terror-financing-crypto-seizure-doj-2020, which uses an official DOJ Wayback capture plus DOJ-hosted complaint / affidavit PDFs. The draft narrowly codes the directly documented seizure of websites and Facebook pages at l4_frontend; the reported over-300 cryptocurrency-account seizures are kept asset_onchain=not_measured until a public tx_hash is pinned.	http://web.archive.org/web/20200814232542/https://www.justice.gov/opa/pr/global-disruption-three-terror-finance-cyber-enabled-campaigns	http://web.archive.org/web/20201004114529if_/https://www.justice.gov/opa/press-release/file/1304296/download	verified-draft;primary-legal-wayback-captured;NET-NEW-official-source;asset-onchain-not-measured-no-txhash	true
revil-vasinskyi-polyanin-doj-2021	2021-11-08	us_doj_ndtx	US	S3_doj_sec_cftc_fiod	asset_onchain	REvil / Sodinokibi Vasinskyi-Polyanin candidate is represented by new draft revil-vasinskyi-polyanin-doj-2021, which uses official DOJ Wayback captures for the 2021 charging / USD 6.1M seizure release and the 2024 sentencing release stating related forfeitures included 39.89138522 Bitcoin. The draft records the official legal arc only and keeps asset_onchain=not_measured until a public tx_hash, address-history capture, or body-hashed court complaint enumerating the wallet is pinned.	http://web.archive.org/web/20211112210850/https://www.justice.gov/usao-ndtx/pr/ukrainian-arrested-and-charged-ransomware-attack-kaseya	http://web.archive.org/web/20240501221044/https://www.justice.gov/opa/pr/sodinokibirevil-affiliate-sentenced-role-700m-ransomware-scheme	verified-draft;primary-legal-wayback-captured;NET-NEW-official-source;asset-onchain-not-measured-no-txhash	true
netwalker-vachon-desjardins-doj-2022	2022-03-10	us_doj_mdfl_rcmp	US;CA	S3_doj_sec_cftc_fiod	asset_onchain	NetWalker / Sebastien Vachon-Desjardins candidate is represented by new draft netwalker-vachon-desjardins-doj-2022, which uses official DOJ Wayback captures for the 2022 extradition and sentencing releases plus an official RCMP Wayback capture for the Canadian search / forfeiture release. The draft records the official legal arc only and keeps asset_onchain=not_measured until a public tx_hash, address-history capture, or body-hashed court document enumerating the wallet is pinned.	http://web.archive.org/web/20220313001515/https://www.justice.gov/usao-mdfl/pr/former-canadian-government-employee-extradited-united-states-face-charges-dozens	http://web.archive.org/web/20220310163440/https://www.rcmp-grc.gc.ca/en/news/2022/successful-collaboration-the-rcmp-and-the-fbi-leads-guilty-plea-and-forfeiture-34-million	verified-draft;primary-legal-wayback-captured;primary-government-wayback-captured;NET-NEW-official-source;asset-onchain-not-measured-no-txhash	true
bitcoin-fog-sterlingov-doj-2024	2024-03-12	us_doj_dc	US	S3_doj_sec_cftc_fiod	asset_onchain	Bitcoin Fog / Roman Sterlingov candidate is represented by new draft bitcoin-fog-sterlingov-doj-2024, which uses official DOJ USAO-DC Wayback captures for the 2024 conviction and sentencing releases. The draft models only the mixer-operator-state criminal-finality endpoint; the reported 1,354/1,345 BTC forfeiture facts remain asset_onchain=not_measured until a public tx_hash, address-history capture, or wallet-enumerating court artifact is pinned.	https://web.archive.org/web/20240312213825/https://www.justice.gov/usao-dc/pr/jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency	https://web.archive.org/web/20241112223112/https://www.justice.gov/usao-dc/pr/operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet	verified-draft;primary-legal-wayback-captured;NET-NEW-official-source;asset-onchain-not-measured-no-txhash;mixer-operator-state-finality	true
fincen-paxful-bsa-penalty-2025-08	2025-12-09	us_fincen_doj	US	S3_doj_sec_cftc_fiod	none-disposition	Paxful FinCEN/DOJ BSA penalty candidate is excluded under codebook §9 as a post-hoc civil-money-penalty and coordinated guilty-plea disposition for past AML/BSA failures, not a new platform-access restriction. The official Consent Order imposes payment, cooperation, record-retention, and successor-assignment terms; it does not order a Paxful shutdown, user offboarding, geoblock, industry bar, asset freeze, or other service denial.	https://www.fincen.gov/system/files?file=2025-12%2FPaxfulConsentOrder.pdf	https://www.justice.gov/usao-edca/pr/virtual-asset-trading-platform-pleads-guilty-violating-travel-act-and-other-federal	REVIEWED-excluded-bsa-aml-penalty-no-new-platform-access-restriction-per-codebook-9;date-corrected-2025-12-09	false
lebanon-bdl-bitcoin-warning-2013-12	2013-12-19	bdl_lebanon	LB	S4_nation_state	offramp_cex	Lebanon BDL Bitcoin warning candidate is represented by new draft lebanon-bdl-bitcoin-warning-2013-12, which captures the official BDL Announcement No. 900 PDF plus a contemporaneous BusinessNews English report. The draft narrowly models the class-level BDL warning / electronic-money restriction signal addressed to banks, financial institutions, exchange institutions, brokerage institutions, and the public; it does not claim a specific exchange shutdown, user offboarding, domain block, or on-chain action.	https://www.bdl.gov.lb/CB%20Com/Laws%20And%20Regulations/Announcements/900.pdf	https://www.businessnews.com.lb/cms/Story/StoryDetails/3702/The-BDL-warned-of-the-use-of-%E2%80%98Bitcoins%E2%80%99	verified-draft;primary-government-captured;NET-NEW-official-source;historical-baseline-class-level-offramp-signal	true
russia-prosecutor-general-monetary-surrogate-2014-02	2014-02-06	russia_prosecutor_general	RU	S4_nation_state	offramp_cex	Russia Prosecutor General monetary-surrogate candidate is closed as semantic-covered by the admitted historical-baseline null_case russia-cbr-bitcoin-information-letter-2014. The official 2014-02-06 Prosecutor General page confirms a joint expert-group meeting with CBR, FSB, and MVD and states that anonymous payment systems and cryptocurrencies including Bitcoin are monetary surrogates that cannot be used by citizens or legal entities, but it does not document a distinct exchange shutdown, banking-rail cutoff, domain block, asset freeze, or measured off-ramp action beyond the already-modeled 2014 Russia regulatory posture.	https://web.archive.org/web/20140207200307id_/http://genproc.gov.ru/smi/news/genproc/news-86432/	https://www.rbth.com/news/2014/02/07/russia_steps_up_crackdown_against_bitcoin_payments_33967.html	high-verified-primary-wayback;COVERED-by-russia-cbr-bitcoin-information-letter-2014;no-new-observed-change	true
